landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,DV,X,Y,label
1,3,119,4.562653065,35.85079575,18.43494797,6596,1.789282322,6.845694065,8.756734002,179.9860149,4.526870563,107.1204971,-0.523832917,805287,811400,1
2,1,131,52.15951538,64.46378326,178.8766937,5251,1.861994863,1.356881022,13.5996665,1407.647284,2478.086994,820.7665292,1.312376738,831543.4375,823036.4375,0
1,2,6,0.000001,0.000001,-1,911,-5,6,9.93295587,1193.879713,3788.913007,564.3865164,-0.973861754,837688.75,819799.4375,0
2,1,192,26.37211418,55.61988449,345.2564392,6707,1.600997925,3.004172325,144.3243356,873.8976137,148.7200116,864.6403798,-0.151030123,823157.1875,830201.625,0
3,3,29,24.56359673,71.99868011,6.340190887,6927,1.519660592,3.085509539,7.18159525,40.54339571,4632.680471,476.2611812,0.577599406,834382,834246,1
2,3,68,35.31486511,39.28100967,274.0856018,7478,0.918158948,1.607569695,4.645447241,1052.842434,457.4406067,532.6062627,-1.485945106,844218,813782,1
1,3,17,38.39592361,78.16499329,232.7651672,3963,1.376842737,1.842033029,4.968525786,707.2463465,737.7085987,358.0717082,-1.466628909,837500,815471,1
1,3,31,43.9586792,71.95895386,317.1210938,6836,1.226507187,1.299221516,0.829610767,426.4559073,279.0658411,527.6828558,-0.577450633,843893,823472,1
3,3,182,43.95823669,22.97757339,222.8789063,8017,1.226491809,1.299236894,44.65123483,17.05558035,132.4484586,1061.076618,-0.000001,832972.4375,813027.5,0
2,2,252,31.63861847,31.21057892,235.0079803,5719,1.125146508,2.093729258,140.2232481,180.0383873,641.3678215,1498.427013,-1.780108571,839231.1875,825695.0625,0
3,3,12,19.73283577,43.27442169,39.28940582,6252,0.237591311,2.288137436,0.771395755,6.61100198,169.8054918,1343.281086,-0.652058721,844620,825965,1
1,2,0,0.000001,0.000001,-1,876,-5,6,1260.580343,1353.712249,1548.560151,114.5581972,-0.000001,844086.1875,837230.5,0
1,2,17,5.76407814,18.00292206,180,2633,0.009384955,4.595785141,37.14528913,216.1715903,2064.090286,169.1908594,0.916248381,816852.375,830803.375,0
3,3,397,26.78017235,18.75592995,216.8699036,7962,0.925650775,2.29322505,171.2881113,138.0083033,1160.675379,80.58649839,-0.000001,832728.875,829465.1875,0
2,3,36,10.31390381,13.99147797,303.6900635,6550,-0.094412342,3.313288212,219.6381726,301.9026538,1665.260325,66.04889763,-0.409167409,822135.1875,832018,0
2,3,436,30.71115685,56.83470917,77.73522949,7461,1.08859551,2.130280256,19.6118656,145.4153199,1252.076743,763.0155161,3.358457565,833261,815397,1
1,1,7,0.000001,0.000001,-1,3251,-8.111727715,14.91412258,19.97218899,474.8305651,3882.169196,388.2105582,-0.262286395,812553.375,817016.5,0
2,3,100,12.71922207,9.520907402,116.5650482,7316,-0.225629836,2.751358509,27.69152632,1397.141111,2718.335579,1075.076606,-0.000001,830457.125,810906.5,0
3,3,16,49.87018585,54.27030182,60.70863724,4908,1.780264139,1.438611627,20.70498678,780.4515067,6587.633417,97.49346227,-1.133677006,848337,818332,1
1,3,25,17.70387268,64.36466217,198.4349518,3371,0.467548072,2.751327753,28.5420028,244.7075296,7884.406732,59.42527208,-0.049949769,828533,841371,1
3,3,18,21.02753258,65.70433044,23.19858932,7816,0.653406501,2.565469265,6.863177959,1207.137493,7408.228506,5107.922261,-0.718262434,820450,807135,1
1,3,164,52.41345978,74.12199402,294.0755005,6961,1.871153831,1.347721934,7.495051705,201.6922619,25.07340381,163.8739569,-1.050139904,834405,824092,1
2,3,139,19.45833588,42.56648636,90,6957,0.569001317,2.649874449,8.8001254,129.7955652,11.33593402,1606.051981,-0.176412195,842457,811641,1
2,3,160,20.17424965,69.2124176,254.0546112,5408,0.608183265,2.610692501,200.4823808,0.596573408,4383.149113,65.35089857,3.2989645,811433.5,827922.3125,0
2,3,64,36.59867859,71.62818146,189.7824097,5340,3.103639603,3.698755026,12.50866784,250.9845548,2494.993279,195.5236978,2.73679924,840540,820905,1
3,3,10,42.88209915,43.31101227,317.2026062,2903,1.188868165,1.336860538,47.64680802,1624.891444,7337.088695,5189.684439,-1.39301765,820110,806845,1
3,3,284,22.14152336,39.4369278,352.8749695,7632,0.3636823,2.162046432,28.04241106,134.0713986,599.5151874,375.8438526,2.364061594,843231,829271,1
2,1,527,40.97037506,33.93207169,54.46232224,7718,1.121737599,1.403991103,59.67763627,432.5149076,40.67765514,1302.8964,-0.000001,840987.25,823428.625,0
1,3,39,4.082669258,48.31010437,45,7206,1.262140155,6.541703224,3.370162056,146.502192,583.4002849,2729.403789,1.927817941,843630.1875,811182.5,0
2,3,211,31.29244041,50.59523773,265.2363586,7244,1.111575961,2.107299805,106.80058,19.43659765,6052.421733,653.3545859,-0.091805466,832201,837234,1
1,3,146,2.04390955,2.758034706,45,2270,-1.030353189,5.635523319,12.71879198,1301.003127,2836.249826,1379.349748,-3.308540344,842085,820265,1
1,2,5,0.000001,0.000001,-1,6199,-7.824046135,15.20180511,26.76053257,93.334162,5615.102741,32.99562401,-1.474812269,839519.25,843947.9375,0
2,3,105,21.02708244,42.96487808,246.8014069,7344,0.306809545,2.218919039,31.91235184,1387.120446,259.2565569,667.0128184,0.236607894,832645,825060,1
3,3,439,16.95705795,15.96155834,335.5560303,7668,0.421703666,2.79717207,35.04083949,614.0900891,140.4279161,451.6537199,-0.000001,832377.0625,828467.6875,0
3,3,6,51.98695374,78.30578613,165.1413879,7345,1.855782986,1.363092899,37.37747542,280.2115182,284.1891531,134.1987501,-0.675207317,834308,812102,1
2,2,35,36.31407928,17.06491852,164.0546112,6970,0.954913378,1.570815325,25.98009143,1038.73606,2055.791203,584.4533039,1.240960598,852611,826810,1
2,3,32,14.43336773,35.01187897,191.3099365,6945,-0.094348125,2.620076895,36.15111914,1016.404231,1688.684571,616.4784983,-2.100752592,819386.9375,835505.875,0
1,3,18,11.41391373,33.0682869,180,4698,0.009396119,3.209479809,28.48742991,0.506721631,1001.197449,41.92880293,0.011101213,822777.25,831413.1875,0
1,2,59,35.8188591,17.44716454,53.53076553,4231,-5,6,52.88808654,477.3903283,1168.614194,91.75234804,-2.05890131,852298.6875,828083.875,0
1,1,5,11.75558281,50.60985947,165.9637604,4241,-5,6,0.858297757,35.76977499,2236.6786,557.8755138,0.499078542,832911,821942.125,0
3,3,275,27.95082474,13.93187523,25.34617615,7317,0.975708067,2.243167877,105.8399789,174.051949,4207.550993,614.8382711,-0.000001,827812.75,836758.375,0
1,3,30,22.59715462,77.02633667,194.0362396,3091,1.425999403,3.179170847,1.809943352,662.1559139,1971.356777,1094.18456,-0.347267568,840001,821633.3125,0
2,3,52,39.87965775,14.16781998,64.98310852,5660,1.083171368,1.442557335,65.55629474,50.56150052,1796.668619,1940.692408,0.689553499,839625,816504,1
2,3,249,45.14365005,31.08989143,118.495636,7018,1.267878532,1.257850051,11.20550853,142.7175584,0.707389638,165.2666371,-0.230000004,806855,812890,1
3,3,272,38.72935486,12.33863163,335.8544617,7775,1.388782024,1.830093861,219.092903,48.30012496,2566.827083,342.5955063,-0.000001,837126.125,839637,0
1,2,4,4.56319046,11.86872005,341.5650635,2271,-1.265223265,3.790951967,224.8082223,993.8933041,514.4973881,386.0174969,-0.000001,820181.1875,837019.25,0
3,3,105,16.05304146,24.75996208,232.1250153,7381,0.363765955,2.85510993,118.3154199,915.5257377,2666.671866,745.5343608,-0.000001,854990.8125,833816.1875,0
1,2,0,0.000001,0.000001,-1,713,-5,6,948.1683975,1686.352208,1956.811113,259.3877842,-0.000001,844499.9375,837256.875,0
1,3,137,23.54032707,69.97988129,10.00797939,7535,0.778520763,2.440355062,67.37832599,597.347856,875.9807393,1071.885997,-0.129754633,843881,822866,1
1,1,27,4.562754154,63.66003799,161.5650482,6406,-0.918745637,4.137621403,4.231454402,227.1540814,24.03094375,169.1124032,0.396787137,836095,812610,1
1,2,21,16.05246735,54.17793655,344.744873,6799,0.363728255,2.8551476,10.81900377,72.09418176,2120.03639,1688.176743,-0.678551376,839191.9375,822164.5,0
3,3,135,38.59363174,65.42550659,34.69515228,7789,1.383925915,1.83494997,1.824307835,35.59806842,7875.781699,2016.431515,-0.000001,838825,846100,1
1,3,98,31.20367241,59.67635727,180,6959,1.108082533,2.110793352,18.94047552,84.53229674,78.26726282,634.111279,-1.346441865,827803,825834,1
1,2,7,0.000001,13.86510086,-1,2985,-5,6,10.95404037,91.68406094,345.4696702,678.5804561,-0.517849684,820317.125,833114.4375,0
1,1,8,9.067706108,37.31633377,108.4349518,920,-0.572245359,3.097974062,0.604717188,1489.175973,3376.269495,17.82170038,-0.627649963,836685.125,818228.1875,0
2,1,80,29.43471146,61.44122314,116.5650482,6802,1.037214518,2.181661367,2.990348906,28.51251328,24.60770247,40.4324581,-0.000001,823191,829027,1
3,3,108,8.371756554,55.26242447,210.9637604,2905,1.772668362,5.605090618,0.254977509,157.2788091,63.21674821,1231.450028,0.265895605,831503.4375,826804.5625,0
3,1,29,28.16319275,48.94976807,225,6037,0.638064206,1.887664437,16.18063281,417.9426284,368.5245274,589.4257862,-0.422363847,819580,825040,1
1,2,0,0.000001,0.000001,-1,1763,-5,6,353.5798218,427.8455932,1218.454793,26.9623975,-0.000001,843474.5625,838322.625,0
3,3,76,28.37494469,65.13262939,232.5946503,7600,0.993498027,2.225377798,77.6485947,413.8943198,3023.962712,1323.058264,0.852685869,842627,818113,1
2,3,111,23.25617218,53.71269989,220.2363586,5613,0.418339461,2.107389212,1.801003898,153.7850595,897.6389782,809.3693872,2.58692503,833952,822790,1
3,3,200,27.45930862,61.11746979,299.0545959,7953,0.954866469,2.264009237,354.2125369,308.7718008,856.2987474,1714.070055,-0.000001,850008,833866.375,0
2,3,199,14.16367435,35.26963806,36.86989594,7116,-0.114016868,2.639745474,9.897598306,236.3499286,4.975397606,60.94610722,0.623462081,837843,813140,1
3,3,116,27.06819725,63.08475494,200.2248535,5745,1.284675956,2.627346992,23.55661561,52.01836451,0.609272104,62.01517334,0.123024791,827065,825568,1
3,1,17,30.15727997,58.31990814,177.5104523,4366,1.066461086,2.152414799,53.75912545,366.674896,838.7426502,92.19062988,0.623673558,819345,825510,1
3,3,34,52.95635605,10.5351963,139.6354675,3436,1.544234395,0.981494367,15.01737579,518.4309666,515.4652734,1389.528369,-1.222280383,845284,826457,1
3,2,19,0.000001,4.172286034,-1,6391,-5,6,71.81822578,48.03466349,4859.590188,570.4770229,-1.500357747,836033,841653.375,0
2,3,17,42.29957962,24.00679207,250.559967,2905,1.168462038,1.357266665,12.76250571,1933.771152,2908.723312,385.9494556,1.19965899,830980,822960,1
2,2,131,4.562665939,37.27773285,71.56504822,6112,1.566141605,6.622547626,9.419247892,1163.88329,6342.371264,29.16329408,-1.680564642,851497.9375,840356.9375,0
3,3,28,36.69635391,63.63349915,61.69924545,2532,0.968866348,1.556862354,22.64512633,340.4510059,7840.523057,5172.078221,-0.54440254,821265,807530,1
3,3,152,17.70461845,18.52913094,71.56504822,7141,4.022941113,6.306631088,27.10830526,726.567491,565.4939451,2129.821733,-0.000001,852061.8125,834208.0625,0
3,3,212,32.75791168,22.75081062,318.1798401,6279,1.168475389,2.050400496,232.5307828,442.2579735,497.6422948,441.3781624,0.534064651,805187.1875,814089.375,0
3,3,12,6.111653805,58.54257202,225,7204,0.068358272,4.536811829,40.06883646,384.2048313,358.7134118,766.3164096,-1.582961559,845155,825650,1
2,3,75,24.95440674,10.59405327,77.47119141,6803,1.537596464,3.067573786,14.96072054,471.0717005,0.845068514,470.7650661,-0.596974075,842537,813400,1
3,3,8,17.70504379,46.64928436,251.5650482,7422,0.467618525,2.751257181,13.91384643,919.4226403,3736.757317,936.286856,-0.658214092,855312,835600,1
2,3,10,18.21320534,55.97481155,274.3987122,6990,1.191004992,3.414165258,2.85026666,122.5101337,7515.130791,657.6681909,0.850899518,831955,841240,1
1,3,56,5.764404774,30.19550514,180,8110,-0.683705211,3.902580976,491.3105984,761.6966148,6175.438294,703.6298142,-0.000001,837304.1875,843500.3125,0
1,1,7,6.11174345,19.96723366,135,3149,-8.111727715,14.91412258,1.463071596,77.5076334,4219.81792,586.7938158,-1.442839861,846429.625,816847.6875,0
2,3,15,54.71884918,78.75624084,0.000001,4187,1.95539093,1.263484836,10.53175353,358.5095674,2053.460341,1687.69471,1.892183542,839480,816809,1
3,3,12,6.438881397,67.99012756,333.4349365,2395,1.992737293,6.35603714,7.576803036,313.1762537,1.746527973,467.5292789,0.332258642,812380,810433,1
3,3,38,24.88788795,58.52690125,315,6286,0.494837523,2.03089118,0.514374499,676.6189274,6599.726504,253.4553507,-1.315621614,848475,818217,1
2,3,213,38.08093262,60.35303116,165.0685883,7093,1.365533948,1.853341937,4.153794635,306.4902814,496.4078314,1673.219775,1.551522017,838335,823645,1
2,3,232,24.95625687,10.21993637,310.6012878,7199,2.923975229,4.453783512,149.928546,37.02439105,5979.134249,630.0199022,0.41355747,832078,837180,1
3,3,37,23.47135353,58.3992691,234.462326,5347,0.775229335,2.443646431,30.01459351,621.4902987,685.3027367,324.0289299,0.895858765,837120,826970,1
2,3,268,34.29047394,21.31569862,357.8789063,7887,0.88000679,1.645721912,169.914761,64.1561487,5808.354205,707.8715613,0.885045528,831991,837033,1
3,3,519,22.59681129,22.6355629,75.96375275,8106,1.995699644,3.748904943,115.5496957,579.8435228,3891.717398,482.0322571,-0.000001,835673.4375,830315.125,0
3,1,109,19.36615372,23.42824364,338.9624939,7633,3.048775434,5.139913559,102.8216615,136.5990909,1427.549478,147.0163368,-0.000001,844945.75,830611.0625,0
1,2,45,0.000001,0.000001,-1,1461,-5,6,418.4148694,945.5412583,2320.348948,179.6013859,-0.000001,853146.1875,827080,0
3,3,28,34.43152237,59.76248169,83.6598053,7484,1.231864333,1.987011552,25.76098683,48.21303836,4502.523509,247.1262353,-0.909055769,833784,837642,1
1,3,24,8.12473011,57.45449829,225,7624,-0.337142289,3.556018114,51.8091398,1025.559548,8321.316925,104.4358378,-1.14617455,832186.9375,842926.75,0
3,3,20,29.96613884,52.74819183,336.8014221,0,1.058766365,2.16010952,4.955451524,1273.077631,3054.865176,1395.326719,1.264469385,829940,811023,1
3,3,323,47.34728241,65.61238861,162.4075775,6990,1.691465139,1.527410626,37.17427495,246.5441622,29.70654642,671.9132536,-0.673721313,834797,814400,1
1,3,147,28.99006271,72.43514252,329.931427,7403,1.018995881,2.199879885,7.786508356,531.5798358,711.5229255,259.3791995,-0.209630981,835465,825573,1
1,2,3,0.000001,4.171932697,-1,2667,-5,6,52.47187192,951.5702928,2513.558183,217.2185291,0.424226105,823170.5,839355.5625,0
1,1,8,5.764521599,30.98706818,270,2001,-0.683684826,3.902560711,6.498277576,643.8300668,890.4499649,1204.533655,0.735094428,830446.5625,825412,0
3,3,57,34.46969223,73.28044128,36.02737427,7770,0.88671875,1.639009953,95.9788639,1050.412759,69.7143035,9.743018567,-0.66526413,851788,832100,1
1,1,23,12.24914455,68.01919556,234.462326,7713,-0.264506936,2.790235519,73.06910032,11.18907363,3709.271656,671.6767783,-0.215741336,809782.6875,816529.75,0
2,3,142,29.13805389,57.0120697,185.1944275,6738,1.025079012,2.193796873,42.74283918,509.4149574,38.03166346,1578.760028,-0.000001,811214,810407,1
3,1,144,19.36746597,34.42174149,111.0375137,7848,0.563941956,2.654933929,27.54112863,1110.823134,2988.031543,637.6419197,-0.000001,830365,815380,1
3,3,139,6.439368725,17.11070442,116.5650482,5795,-0.918709338,3.444437981,30.18799523,153.2678982,1689.958733,451.9231732,0.161694914,831388,814575,1
3,2,120,40.82416153,24.63089752,173.2901611,7940,1.463154674,1.755721211,0.004226931,1591.129018,2.70428885,163.7540474,-0.000001,849229,829604,1
3,1,28,32.26963425,33.45975876,92.29061127,7549,1.149673223,2.069202662,34.19914633,47.3933055,3566.626649,474.661622,0.124526002,817704,814570,1
1,3,109,33.95706177,34.14831543,282.9946289,2827,1.214049816,2.004826069,2.126030503,230.0896393,855.7639896,1263.733401,0.391807616,834025,815273,1
1,3,19,35.03808212,74.70700836,59.74356079,5778,1.254473686,1.964402199,17.47824516,481.6967154,125.1487989,128.936798,-1.425080061,842327,813670,1
2,3,26,54.34129333,46.74544907,227.9356689,7147,1.941447258,1.277428627,0.611912609,779.4958674,4491.335986,403.1157051,-0.511948407,818674,814609,1
1,1,5,4.56262207,17.92096519,288.4349365,2452,-6.239925861,16.78592491,42.19350645,59.91473263,3445.350729,307.0071871,1.247107863,838771.375,820630.6875,0
1,1,32,8.124083519,32.00235748,135,2631,-5,6,11.85355882,1203.217268,5605.589907,922.4173186,0.273770988,817906.75,819348.1875,0
1,3,10,49.49592209,61.98710632,187.4314117,5920,1.767023325,1.45185256,22.29219902,972.6603217,2340.814856,1144.691068,0.781772196,839670,821400,1
3,3,539,24.29624367,55.64276886,296.5650635,7116,0.814121425,2.4047544,5.944534826,79.23077761,1117.291741,45.57321237,-0.000001,830932.4375,831765.75,0
3,1,122,48.45879745,67.24559021,243.4349518,5770,1.730467081,1.488408804,5.299926646,44.85816614,2131.647741,295.6660946,1.985917211,831613,815541,1
1,3,79,51.26488876,68.52606964,328.240509,5494,1.829887867,1.388987899,18.95171749,46.91399621,87.48931343,79.94884997,0.143113852,838213,815292,1
3,3,269,38.30849075,48.21113968,296.5650635,6062,1.373706698,1.845169067,234.3966491,853.6197591,71.06629108,653.8193288,-0.000001,805972.8125,810905.6875,0
3,3,339,36.05280304,25.6360817,213.6900635,7250,1.291917086,1.926958799,61.80805949,361.9763353,351.1381501,395.4339825,2.189429998,839104.75,814722.5,0
3,3,35,63.87941742,69.49295044,229.0141754,5526,1.975519657,0.550208986,23.03334098,579.4422615,602.5534737,362.2162342,-1.314891338,837598,815336,1
3,3,112,45.84872818,64.38131714,300.9637451,5092,1.292494893,1.233233809,13.24596323,4.229838802,6.943181063,81.49200679,-0.342638314,806869,813483,1
1,2,3,5.763833523,2.76E-06,270,4934,-0.683805048,3.902680874,3.835835269,799.1412362,738.1347834,202.7018492,-0.000001,821815.9375,838092.375,0
2,3,62,24.88976288,27.25430107,337.619873,7656,0.494923234,2.030805349,184.0289647,586.4001971,1120.671817,429.4364623,0.495908529,803555.9375,813264.5625,0
1,1,18,10.31473732,61.67531204,123.6900711,2685,1.168534517,4.576069832,4.396546927,653.7729007,1248.887888,910.6762888,-1.75197041,838834.5625,826901.375,0
2,3,499,24.8883152,55.34063339,202.3801422,7369,0.841430604,2.377445221,48.85418289,1.979228143,46.36877412,1743.629473,-0.000001,841550,838472.875,0
3,1,14,25.89457512,28.78578186,62.1027298,7143,0.886773109,2.332102776,14.60978251,277.689165,857.1963983,80.8600582,0.201435909,819270,825450,1
3,3,162,51.36837387,48.98411942,311.7295227,6780,1.487016201,1.038712502,16.72421184,354.8901499,763.7334584,39.32969297,0.91463244,832720,826350,1
1,2,7,5.764331818,30.19487953,180,5489,-0.683717966,3.902593851,4.381178174,226.766385,211.9488791,1089.573576,-0.901177645,824720.25,833208.75,0
3,1,13,20.43699837,45.79959869,331.6992493,4365,0.622273624,2.596602201,6.974968851,2048.787907,8402.859423,1506.769186,-0.614719629,822385,816095,1
3,3,56,27.23569489,34.59238815,168.6900635,8073,0.945301712,2.273574114,3.666107947,115.471529,32.43986072,144.7665318,0.311808467,833920,812460,1
3,1,26,23.32876205,44.61368942,159.4439545,3963,0.421827793,2.103900909,74.31683098,373.4661596,510.3417117,17.37485527,0.567751884,817945,825604,1
3,3,96,68.18642426,62.12832642,278.1300964,7408,2.525112867,0.693763018,18.85663695,121.9202225,394.3499564,544.8702245,-0.233447999,832230,826670,1
1,1,28,2.043983459,36.0770874,225,7061,-1.723464251,4.942339897,231.0264247,258.7968777,984.1423878,2.500604959,1.599151134,819299.625,831827.5625,0
2,3,391,60.25924683,22.21559715,204.7174377,6624,1.822647214,0.703081489,11.0276973,1121.590148,1118.895659,2506.824095,-0.000001,839198,823994,1
3,3,140,31.97806168,75.77503967,284.0362549,2390,1.138372898,2.080502987,0.386827989,6.875971362,540.6941279,1073.562464,-0.028194744,834768,815048,1
3,2,88,22.14145851,40.73722076,262.875,3553,1.808864951,3.607235432,32.66290032,1702.468709,5019.633945,1485.44121,-0.20407325,846702,819493,1
