landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,InSAR_dv,X,Y,label
1,1,40,41.55889893,71.04045105,184.8990021,7729,1.489030004,1.72984004,5.005773098,2182.517268,8562.254384,1315.451116,-2.558310032,822538.9368,815965.5865,2.558310032
2,2,118,16.0522995,29.76850128,164.7449951,7363,2.761610031,5.253059864,300.2208061,193.5623004,4034.315944,964.4780392,-6.758550167,848084.921,811820.1265,6.758550167
2,1,32,16.05349922,68.4705658,74.74490356,5282,1.750090003,4.241370201,3.380099999,292.5175266,2556.51409,596.5810268,-4.087510109,831921.9908,816244.1742,4.087510109
2,1,75,57.02550125,48.68748474,230.3150024,2050,1.695530057,0.830196023,61.63478049,1268.244046,5808.045334,551.5333866,-6.618219852,856353.1381,825617.3753,6.618219852
2,3,156,35.03639984,17.41574287,239.7440033,7246,1.254410028,1.964470029,160.5949557,146.9386573,3044.55191,123.0900293,-4.78000021,837566.6057,829408.4806,4.78000021
3,1,25,46.97299957,70.02418518,316.9089966,7500,1.33178997,1.193940043,13.5458488,2122.237409,7722.41518,2152.505195,-2.461810112,822225.4049,816756.6922,2.461810112
2,3,74,18.21199989,10.98654556,212.470993,7318,4.828519821,7.051819801,114.7068688,306.5438908,6923.956746,591.2905223,-7.49368,848831.2327,818318.3591,7.49368
3,3,87,35.85350037,42.68231964,155.2250061,7484,1.284600019,1.934280038,105.3674437,289.050176,628.5044523,410.1698672,-0.912707984,815335.2302,811842.2569,0.912707984
3,3,163,32.71640015,55.53507233,315,6831,1.166880012,2.051990032,16.08438572,260.8995955,3756.642813,995.0079182,-2.014270067,822629.0091,820859.5395,2.014270067
2,3,83,26.89539909,10.88191891,84.28939819,6833,0.930643022,2.288229942,27.35468415,683.1767179,28.70206711,171.9850231,-0.55744803,824288.6507,830401.8884,0.55744803
1,1,25,14.16279984,41.66925812,53.13010025,6475,-0.114078,2.639810085,13.32530403,1432.171256,1176.19841,50.16370028,-6.193089962,847023.3908,829014.1558,6.193089962
3,2,181,29.77589989,3.276765585,138.576004,6861,0.704506993,1.82122004,29.23999845,489.8320033,6777.920265,6729.885775,-3.638659954,844978.1402,803389.5363,3.638659954
1,3,160,6.439260006,36.76008606,116.5650024,7823,1.373759985,5.736939907,63.94868914,342.2798335,429.7078993,888.9944049,-3.470050097,837269.6203,823265.3624,3.470050097
2,2,179,29.96859932,48.60415649,113.1989975,7662,1.752009988,2.853159904,2.498883494,466.9165722,6105.194062,230.0889159,-3.904799938,819562.9496,816482.3214,3.904799938
2,3,119,14.16460037,65.43552399,143.1300049,6070,0.925774992,3.679389954,3.925486589,88.78153566,5789.189648,297.4628022,-2.673219919,818796.7147,817015.7225,2.673219919
1,3,18,15.20549965,61.03569412,248.1990051,7799,0.99988699,3.605279922,58.24868041,62.58266633,53.04293585,1178.473502,-5.200759888,842025.4073,811672.8097,5.200759888
2,1,128,21.75169945,66.37258148,288.4349976,7422,1.037199974,2.874819994,11.02335661,153.1130108,2977.073993,283.8498191,-10.19050026,855100.3335,828403.4433,10.19050026
3,3,111,36.34199905,17.67034531,247.8339996,7427,0.955935001,1.569790006,45.44478593,588.3709742,3412.928801,1965.328369,-6.174240112,816397.799,808764.6174,6.174240112
2,3,116,29.43580055,5.883352757,243.4349976,4210,0.690685987,1.835039973,13.50480736,49.49060204,1536.558485,810.9278594,-2.391870022,840578.6254,821874.0358,2.391870022
1,3,30,40.58420181,4.843564987,315,7586,1.454679966,1.764189959,23.04303979,61.32257452,4951.489071,1418.916092,-4.268700123,846332.6208,817791.5577,4.268700123
3,3,26,6.439070225,29.54860687,63.43489838,8063,-0.572182,3.791059971,236.1978447,5633.901469,6303.996256,5644.73707,-5.44961977,808331.7006,802469.1372,5.44961977
2,2,84,25.46249962,37.24278641,212.0050049,6655,0.867464006,2.351409912,105.3545791,678.3879291,5104.412704,943.8913866,-2.220849991,819323.7657,814632.351,2.220849991
2,3,30,16.39979935,30.42055702,300.9639893,5291,0.386323005,2.832550049,8.741876483,939.2361788,4250.887616,304.2173912,-4.389369965,816108.7867,833655.9555,4.389369965
3,3,382,28.37310028,51.04930115,232.5950012,7159,0.646848977,1.878880024,103.6313234,269.7393542,336.6735089,449.261764,-3.004899979,835918.6666,814039.6782,3.004899979
3,3,301,22.59830093,6.796980858,255.9640045,7195,0.386337012,2.139389992,28.88962634,28.41262026,630.2684503,664.2274672,-2.339260101,839041.7863,815214.7044,2.339260101
2,1,80,23.2548008,44.27964401,93.36650085,7742,1.45799005,3.14718008,61.26187048,21.28533558,3774.324091,24.31404957,-3.508949995,834732.7453,838446.7422,3.508949995
1,3,44,28.98880005,15.89933109,239.9309998,6561,1.018939972,2.199929953,75.45788614,91.55416007,1889.572488,530.9530674,-5.852260113,822724.2593,822743.9058,5.852260113
2,3,76,42.29719925,50.74385452,109.4400024,2484,1.514950037,1.703920007,11.81952808,774.1965311,509.814639,2297.066682,-8.810440063,839263.9349,808781.6913,8.810440063
1,3,40,24.09560013,26.03123665,16.38949966,7659,4.13696003,5.746319771,93.49733071,13.73425985,83.35869307,627.9644884,-5.607289791,805256.7017,808346.4161,5.607289791
3,1,91,34.28609848,40.28850174,92.12110138,6373,1.226420045,1.992460012,10.45015997,386.1514251,7081.832124,3859.351646,-7.637460232,821196.747,809025.3136,7.637460232
2,3,101,26.60589981,28.769701,229.0859985,6652,2.874079943,4.256810188,57.80258921,936.3197836,5380.054289,2335.412713,-7.871880054,845903.2233,818695.966,7.871880054
2,3,64,27.94779968,25.26523399,2.726310015,6828,4.530930042,5.798639774,239.996724,1245.849882,1102.572927,369.1030956,-2.63428998,837324.4415,810651.3345,2.63428998
2,3,104,12.24769974,59.09475327,54.46229935,7550,-0.264631987,2.790359974,40.32590961,795.0347716,49.23315181,1101.385778,-7.320079803,808379.0558,809733.8939,7.320079803
2,1,74,28.53079987,16.19160652,338.1990051,6737,0.653418005,1.872310042,181.0878697,707.6863151,1684.981186,1765.269954,-2.448280096,824314.6842,836546.4059,2.448280096
3,3,96,29.96640015,40.26550674,246.8009949,7490,0.712204993,1.813519955,31.84794677,355.2854708,3163.199199,186.8795256,-6.100049973,821524.1863,821277.2513,6.100049973
2,2,134,15.57530022,23.42755127,95.19439697,5225,0.331961006,2.886909962,27.29918164,834.7881372,1824.806913,693.254356,-3.826839924,839535.5119,831212.8906,3.826839924
2,1,9,2.889480114,51.36207581,180,2212,1,2.2,12.36000099,350.2353184,178.9434212,243.9729734,-6.533689976,842289.4927,814102.7258,6.533689976
2,3,114,31.93740082,20.49412155,201.3710022,6618,1.136790037,2.082079887,257.0766875,18.53159365,656.7638359,527.8607415,-8.588159561,802286.7203,808525.0433,8.588159561
2,3,164,27.06620026,17.77541733,159.7749939,6525,2.883929968,4.226769924,24.89951539,351.0414968,3662.105348,1167.386139,-3.702899933,822768.7094,820964.3147,3.702899933
3,3,29,5.764120102,10.3853054,0.000001,7176,1,2.2,16.24417787,2387.858744,7848.338305,977.985713,-7.802420139,855342.4277,821611.5756,7.802420139
2,1,137,24.9545002,68.7095871,49.39870071,5964,0.844452977,2.374419928,15.54753755,794.3893822,1929.515766,705.3231835,-2.348599911,832323.5942,823206.6172,2.348599911
2,3,32,62.49480057,11.20893955,183.0130005,3465,2.262049913,0.956825018,6.694287534,516.3219566,3707.342501,561.9590804,-3.678349972,819639.82,820729.5627,3.678349972
2,2,38,60.43700027,44.67830658,166.7590027,6575,2.176440001,1.042440057,0.978344008,540.3802351,3658.946908,984.3322854,-2.415410042,818039.2772,813930.2998,2.415410042
2,3,7,10.11750031,46.58343506,188.1300049,1374,-0.114047997,3.332920074,15.76915401,1089.938516,1022.365724,511.6624609,-5.517449856,833272.2902,811469.0443,5.517449856
2,3,49,27.06620026,16.14155197,110.2249985,7125,0.938015997,2.280859947,27.41837219,494.6800365,71.36896163,116.2966197,-1.545339942,824458.0281,830489.3928,1.545339942
2,3,318,21.7534008,24.1352253,304.6950073,7128,1.383859992,3.2213099,39.47057977,177.7483963,66.82082299,1777.08875,-5.507820129,832880.6492,813887.1076,5.507820129
2,1,109,21.51420021,27.71173668,129.8059998,6876,1.430570006,3.292380095,27.02910698,641.8186315,6323.914504,2511.239214,-5.108920097,858894.4661,831062.5112,5.108920097
3,3,319,37.55319977,21.2394371,246.8009949,6976,1.346519947,1.872359991,45.35953676,134.3791456,1481.722798,426.7659775,-2.415230036,831813.0534,814819.7658,2.415230036
2,2,25,16.84880066,49.45556641,180,7738,0.414909989,2.803970098,43.45377202,48.65037973,5749.994256,1308.350895,-3.074480057,819918.5503,814884.2349,3.074480057
3,3,183,2.889509916,58.99507523,270,5700,0.91563201,6.88820982,1.252745943,5.942552297,1569.814122,426.6307407,-3.705909967,831625.323,814715.0665,3.705909967
2,1,81,19.46019936,52.79450989,270,8063,0.222530007,2.303200006,24.37443526,178.6091903,169.1522019,1469.394535,-3.103970051,844480.6131,826780.1091,3.103970051
2,3,62,42.25529861,54.74825668,270,6541,1.513479948,1.705389977,26.17492341,285.5524039,728.5667212,863.7001147,-4.647520065,824699.6846,831877.5426,4.647520065
2,2,85,32.26869965,63.54935074,87.70939636,7978,1.149639964,2.069240093,36.15542458,42.09697515,25.33076234,166.7202583,-4.349410057,834513.0126,812609.9349,4.349410057
2,1,77,12.72060013,49.51306534,243.4349976,5504,0.121053003,3.097820044,11.885701,1383.550283,2536.701071,303.1591113,-3.913249969,852924.1312,826442.8769,3.913249969
2,1,339,26.78210068,39.28648376,306.8699951,6476,1.272310019,2.639709949,2.772737707,286.5406668,427.8362287,437.1273717,-4.559279919,839036.55,814868.275,4.559279919
2,2,112,26.78000069,14.77894497,233.1300049,7675,3.22823,4.59581995,66.89586441,553.81538,5853.950093,585.5320788,-6.00962019,809957.2119,828999.2795,6.00962019
1,1,48,37.19279861,45.30137253,3.814069986,7295,1.33348,1.885400057,33.97117296,1130.238679,6937.913674,4136.865031,-3.125250101,820748.8241,808427.3453,3.125250101
2,3,284,28.52820015,13.07841682,291.8009949,5138,0.999885023,2.218990088,29.68942834,485.6445233,3347.623136,441.5132449,-9.19810009,813357.1146,830752.1476,9.19810009
3,3,68,16.84729958,18.95426369,270,6682,0.414817005,2.804059982,603.7977257,4493.607308,9799.828716,3158.778277,-6.6708498,855448.2613,819431.4046,6.6708498
2,3,254,25.8920002,34.20513153,188.9730072,6785,0.540085018,1.985640049,17.65489289,112.5662241,528.6818255,859.9991321,-8.190179825,816662.5462,828847.2139,8.190179825
3,3,69,36.05089951,8.769706726,236.3099976,6613,1.291849971,1.927029967,149.4282843,148.2397491,3983.461763,736.9434242,-2.94385004,822459.1463,820627.764,2.94385004
2,3,86,27.78910065,10.44199562,286.6990051,7492,2.008599997,3.289720058,31.66223442,1597.11598,1367.719679,2300.919279,-2.938519955,838469.7272,808160.3267,2.938519955
3,1,53,6.43888998,64.96805573,206.5650024,7327,0.814083993,5.177380085,8.415295593,13.11742045,1.560798452,2074.619592,-6.946479797,842396.5022,810548.7029,6.946479797
2,3,155,32.87580109,67.0249939,128.6600037,6642,0.826420009,1.699309945,41.32348698,181.4785527,2878.823519,209.7581447,-7.145400047,837333.7719,829170.3551,7.145400047
2,3,461,2.044049978,60.50292206,45,3422,-1.723430037,4.942309856,33.48743463,406.1712825,49.45439313,1368.524397,-2.812170029,833944.2764,814407.0149,2.812170029
2,3,84,10.31340027,11.9232645,213.6900024,6254,-0.094463803,3.313339949,37.2380999,86.50987867,768.2371756,406.5960314,-5.64372015,806789.9652,810033.932,5.64372015
2,2,223,27.94809914,22.71544647,25.34620094,4857,0.629019976,1.896710038,192.1923697,671.4563854,209.1054026,1129.451103,-0.990199983,818838.0971,830547.1719,0.990199983
2,1,86,18.21360016,21.47810173,122.4710007,6625,0.497882992,2.720989943,485.6508747,274.4004456,4811.29492,3016.10858,-7.347760201,851450.9812,823387.78,7.347760201
2,3,101,42.29769897,13.29490852,250.5599976,6444,1.514969945,1.70389998,15.79531168,9.353800766,2454.937635,897.7496448,-2.477679968,816255.982,809875.8696,2.477679968
2,1,146,23.25469971,39.58566666,139.7640076,7346,3.403899908,5.093090057,10.770727,71.00873481,2902.089227,274.0084681,-9.248880386,855076.521,828502.6623,9.248880386
3,3,105,20.17679977,29.48582649,15.94540024,7865,0.608321011,2.610549927,110.6847373,167.6284102,5528.92909,4131.923471,-5.298980236,816901.6337,806613.7111,5.298980236
3,3,135,26.60960007,36.40968704,130.9140015,7129,3.403140068,4.785550117,138.2083729,345.5714087,6384.680176,172.2930185,-2.559999943,818978.7484,817714.2239,2.559999943
2,3,99,31.97559929,19.83226204,284.0360107,6265,1.138280034,2.080600023,572.2131746,695.3254309,1766.883545,1012.29765,-7.983139992,801720.5108,809887.6502,7.983139992
1,3,157,4.562479973,4.727727413,108.4349976,7918,2.125720024,7.182199955,140.2989153,299.6353578,4607.729879,2277.929909,-2.159859896,818571.62,809319.1852,2.159859896
3,3,11,4.083159924,44.07064438,315,6819,0.579213977,5.858540058,1.771313027,421.7432229,6675.966854,547.1138718,-2.400089979,819385.1492,817695.1738,2.400089979
2,3,107,43.48020172,66.47621155,295.2009888,7829,1.556360006,1.662510037,3.34264818,1295.456042,2177.167717,855.7186987,-6.699810028,831733.043,823270.1173,6.699810028
2,3,29,27.23769951,39.47007751,101.3099976,7486,0.598815024,1.926910043,52.39577958,113.0906829,72.31684262,988.5110173,-3.013730049,803902.9749,807551.6393,3.013730049
2,2,44,18.70660019,65.60303497,153.4349976,0,0.526529014,2.692349911,5.374320673,1069.467306,2687.525696,4230.735271,-4.68927002,844732.2386,807797.5854,4.68927002
2,3,129,23.81780052,61.76136017,149.0359955,6807,0.791688979,2.427190065,53.17595957,356.1529504,4554.992146,2417.901469,-4.44355011,818319.7361,809044.018,4.44355011
1,3,91,34.46879959,15.66007328,162.8970032,5393,0.886686981,1.639039993,66.32321449,552.491867,3654.016509,610.2336605,-6.148320198,819616.0074,820791.4753,6.148320198
2,1,98,28.37280083,50.13634491,127.4049988,6204,0.646833003,1.878900051,24.58966369,104.046552,6286.496426,2516.224442,-5.722919941,858604.7468,832372.2013,5.722919941
2,1,141,28.53030014,19.65266609,201.8009949,7465,0.999970973,2.218899965,72.7279569,649.2778274,2173.123254,1263.820181,-2.975219965,825544.8058,835423.5316,2.975219965
2,2,189,32.75749969,29.51025963,131.8200073,7554,1.168460011,2.050420046,56.13135068,564.2914497,6636.572746,6847.788351,-10.28059959,845309.7309,803648.4908,10.28059959
1,1,16,16.05260086,26.27161026,285.2550049,7153,2.155499935,4.646900177,28.16603365,40.34476943,1963.111298,570.4666099,-12.55599976,822700.4467,822666.1181,12.55599976
2,2,15,15.57559967,49.79914856,84.80560303,5471,0.331984997,2.886889935,24.1345838,477.6545165,981.3492249,266.933634,-2.630130053,803730.7711,813285.3791,2.630130053
2,3,151,23.18359947,16.97284317,45,6341,0.414844006,2.110879898,25.28099921,413.6965942,3766.710184,1152.545315,-5.390890121,822805.2219,820862.7145,5.390890121
2,3,199,20.17650032,15.94341946,105.9449997,7393,3.247359991,5.249629974,138.6665893,1731.414478,4222.769538,837.2626843,-6.784359932,847693.7778,815262.0097,6.784359932
2,3,78,32.43190002,61.01818085,83.15720367,7675,0.809365988,1.716359973,109.1775403,619.1657818,2333.066921,559.9637856,-3.663419962,838307.4405,829265.6053,3.663419962
2,3,40,34.28950119,47.60060883,38.99100113,7177,0.879969001,1.645760059,8.189153464,738.24476,2900.312224,467.9309792,-2.222820044,830761.3325,815772.2677,2.222820044
2,3,129,13.46310043,76.60590363,71.56500244,7503,-0.166762993,2.692490101,15.81888771,1670.295658,5641.797348,892.8841769,-7.361839771,847316.1661,819157.431,7.361839771
3,3,243,4.563210011,36.4244957,251.5650024,8147,1.16079998,6.216959953,74.97087572,602.0172114,1541.253228,4435.014735,-8.305049896,843564.3204,808435.5407,8.305049896
3,3,89,12.71930027,39.21910095,63.43489838,3238,-0.225624993,2.751349926,8.812372101,631.5728884,592.8894517,457.0851118,-5.134520054,837828.6508,811146.2911,5.134520054
2,3,100,20,0.000001,0.000001,6000,1,2.2,789.2331008,922.4781066,1994.427731,1183.140374,-2.567640066,801588.2189,810083.4423,2.567640066
2,1,70,17.90920067,61.69543839,231.3399963,7547,2.271620035,4.530779839,79.15774497,219.9625176,126.8577178,524.2927381,-2.846489906,851402.2537,829768.2198,2.846489906
2,1,75,32.55530167,25.02966309,198.4349976,7346,2.200409889,3.097899914,107.6352018,545.1272469,6289.486938,2483.594661,-7.457650185,858743.6533,831630.0435,7.457650185
2,3,34,24.42889977,37.59563065,90,7047,1.513429999,3.091739893,20.10162272,150.8289484,136.9361869,1354.10267,-3.173779964,810735.7043,809744.636,3.173779964
3,2,289,5.764760017,51.4100914,90,6516,1.04922998,5.635389805,9.315925496,670.9920422,1566.681745,4450.9838,-6.270140171,843774.5487,808502.16,6.270140171
2,3,16,31.5496006,30.7369709,170.5379944,7505,1.121670008,2.09720993,370.5831622,802.239486,1999.295939,274.634015,-2.359999895,844150.8037,838757.4642,2.359999895
2,1,138,21.10750008,19.09460068,78.69010162,7060,0.657567024,2.561310053,130.5880782,484.9425126,295.531409,619.6337944,-3.299770117,807717.067,809581.4936,3.299770117
2,3,41,27.4571991,56.04539871,60.94540024,8032,2.74654007,4.055860043,173.013475,602.4336775,4912.118874,44.85463609,-3.582410097,826886.6104,838563.9862,3.582410097
2,3,162,33.34939957,6.993633747,94.3986969,6440,3.61706996,4.453829765,2.675922709,429.0224188,4419.542676,900.5207993,-7.730000019,853975.055,824855.7896,7.730000019
2,3,152,33.34840012,36.51219177,175.6009979,7588,0.84444499,1.681280017,108.6260035,144.3288904,647.1446181,1039.732921,-2.66140008,834281.8235,822786.6763,2.66140008
2,3,200,57.41849899,61.36468124,0.000001,7572,1.710600019,0.815123975,5.149457249,384.3417525,599.6609523,33.20512936,-6.051579952,832872.9536,826656.3919,6.051579952
2,3,125,35.3166008,13.11507988,175.9140015,7893,1.264799953,1.954079986,29.05457444,296.7122616,6903.353343,81.36429534,-4.982930183,849691.1302,817190.5703,4.982930183
2,1,10,24.56399918,69.26761627,263.6600037,7263,0.826530993,2.392339945,3.224860619,39.96222992,35.43205387,960.7456215,-5.340559959,844792.6057,825617.5543,5.340559959
2,2,67,6.43888998,22.03827477,333.4349976,5216,0.179828003,4.543129921,37.5810438,548.3856911,1257.519747,82.25536062,-8.642250061,816512.5557,829699.6382,8.642250061
2,3,35,35.24779892,25.51924133,0.000001,8214,1.262249947,1.956629992,60.32272811,3876.008396,9894.432005,3032.576476,-6.952990055,806040.3902,826732.7058,6.952990055
3,3,375,30.15620041,46.87752914,182.4900055,7858,1.066419959,2.152460098,9.752705351,296.2260894,10.02583546,660.2058791,-4.059999943,836864.8681,813463.1995,4.059999943
2,3,133,35.51810074,13.82995415,188.1300049,7003,0.925670981,1.600059986,100.3564262,375.323201,324.5289175,533.582192,-4.086329937,837995.3386,811363.2499,4.086329937
2,2,26,31.97850037,78.22776031,75.96379852,7051,1.138389945,2.080490112,0.276064698,558.4495243,8.824776528,456.3779189,-4.339260101,837137.4977,825587.7598,4.339260101
3,1,107,0.000001,57.19704819,-1,1760,1,2.2,3.973977085,107.4675191,1150.310192,927.8898465,-7.28594017,833818.0566,815540.5429,7.28594017
2,3,39,6.111879826,33.87313461,45,8118,1.860159993,6.328529835,424.9382127,1599.633945,3282.660671,1005.265587,-5.840000153,851189.7626,837286.906,5.840000153
